Region,Country,State,City,Month,Day,Year,Temperature,Fahrenheit 
Asia,India,,Bombay (Mumbai),1,9,2009,24.61111111,76.3
Asia,India,,Bombay (Mumbai),1,10,2009,25.55555556,78
Asia,India,,Bombay (Mumbai),1,11,2009,26.38888889,79.5
Asia,India,,Bombay (Mumbai),1,12,2009,27.05555556,80.7
Asia,India,,Bombay (Mumbai),1,13,2009,26.94444444,80.5
Asia,India,,Bombay (Mumbai),1,14,2009,27.16666667,80.9
Asia,India,,Bombay (Mumbai),1,15,2009,26.83333333,80.3
Asia,India,,Bombay (Mumbai),1,16,2009,27,80.6
Asia,India,,Bombay (Mumbai),1,17,2009,26.94444444,80.5
Asia,India,,Bombay (Mumbai),1,18,2009,26.83333333,80.3
Asia,India,,Bombay (Mumbai),1,19,2009,27.22222222,81
Asia,India,,Bombay (Mumbai),1,20,2009,27.5,81.5
Asia,India,,Bombay (Mumbai),1,21,2009,27.38888889,81.3
Asia,India,,Bombay (Mumbai),1,22,2009,28.05555556,82.5
Asia,India,,Bombay (Mumbai),1,23,2009,28.61111111,83.5
Asia,India,,Bombay (Mumbai),1,24,2009,28,82.4
Asia,India,,Bombay (Mumbai),1,25,2009,26.38888889,79.5
Asia,India,,Bombay (Mumbai),1,26,2009,25.38888889,77.7
Asia,India,,Bombay (Mumbai),1,27,2009,24.94444444,76.9
Asia,India,,Bombay (Mumbai),1,28,2009,25.94444444,78.7
Asia,India,,Bombay (Mumbai),1,29,2009,25.55555556,78
Asia,India,,Bombay (Mumbai),1,30,2009,26.05555556,78.9
Asia,India,,Bombay (Mumbai),1,31,2009,26.11111111,79
Asia,India,,Bombay (Mumbai),2,1,2009,25.38888889,77.7
Asia,India,,Bombay (Mumbai),2,2,2009,25.05555556,77.1
Asia,India,,Bombay (Mumbai),2,3,2009,24.83333333,76.7
Asia,India,,Bombay (Mumbai),2,4,2009,24.05555556,75.3
Asia,India,,Bombay (Mumbai),2,5,2009,24,75.2
Asia,India,,Bombay (Mumbai),2,6,2009,25.33333333,77.6
Asia,India,,Bombay (Mumbai),2,7,2009,25.83333333,78.5
Asia,India,,Bombay (Mumbai),2,8,2009,27.22222222,81
Asia,India,,Bombay (Mumbai),2,9,2009,26.22222222,79.2
Asia,India,,Bombay (Mumbai),2,10,2009,24.55555556,76.2
Asia,India,,Bombay (Mumbai),2,11,2009,24.33333333,75.8
Asia,India,,Bombay (Mumbai),2,12,2009,24.22222222,75.6
Asia,India,,Bombay (Mumbai),2,13,2009,24.38888889,75.9
Asia,India,,Bombay (Mumbai),2,14,2009,25,77
Asia,India,,Bombay (Mumbai),2,15,2009,26.22222222,79.2
Asia,India,,Bombay (Mumbai),2,16,2009,27.11111111,80.8
Asia,India,,Bombay (Mumbai),2,17,2009,27.66666667,81.8
Asia,India,,Bombay (Mumbai),2,18,2009,28.16666667,82.7
Asia,India,,Bombay (Mumbai),2,19,2009,28,82.4
Asia,India,,Bombay (Mumbai),2,20,2009,29.05555556,84.3
Asia,India,,Bombay (Mumbai),2,21,2009,29.38888889,84.9
Asia,India,,Bombay (Mumbai),2,22,2009,28.16666667,82.7
Asia,India,,Bombay (Mumbai),2,23,2009,28.77777778,83.8
Asia,India,,Bombay (Mumbai),2,24,2009,26.33333333,79.4
Asia,India,,Bombay (Mumbai),2,25,2009,26.27777778,79.3
Asia,India,,Bombay (Mumbai),2,26,2009,28.16666667,82.7
Asia,India,,Bombay (Mumbai),2,27,2009,29.72222222,85.5
Asia,India,,Bombay (Mumbai),2,28,2009,30.05555556,86.1
Asia,India,,Bombay (Mumbai),3,1,2009,30.38888889,86.7
Asia,India,,Bombay (Mumbai),3,2,2009,31.61111111,88.9
Asia,India,,Bombay (Mumbai),3,3,2009,30.22222222,86.4
Asia,India,,Bombay (Mumbai),3,4,2009,28.77777778,83.8
Asia,India,,Bombay (Mumbai),3,5,2009,27.27777778,81.1
Asia,India,,Bombay (Mumbai),3,6,2009,28,82.4
Asia,India,,Bombay (Mumbai),3,7,2009,28.66666667,83.6
Asia,India,,Bombay (Mumbai),3,8,2009,26.38888889,79.5
Asia,India,,Bombay (Mumbai),3,9,2009,28.22222222,82.8
Asia,India,,Bombay (Mumbai),3,10,2009,29.94444444,85.9
Asia,India,,Bombay (Mumbai),3,11,2009,29.44444444,85
Asia,India,,Bombay (Mumbai),3,12,2009,29.77777778,85.6
Asia,India,,Bombay (Mumbai),3,13,2009,28.88888889,84
Asia,India,,Bombay (Mumbai),3,14,2009,29.22222222,84.6
Asia,India,,Bombay (Mumbai),3,15,2009,28.88888889,84
Asia,India,,Bombay (Mumbai),3,16,2009,28.38888889,83.1
Asia,India,,Bombay (Mumbai),3,17,2009,29.44444444,85
Asia,India,,Bombay (Mumbai),3,18,2009,29.77777778,85.6
Asia,India,,Bombay (Mumbai),3,19,2009,27.94444444,82.3
Asia,India,,Bombay (Mumbai),3,20,2009,27.77777778,82
Asia,India,,Bombay (Mumbai),3,21,2009,27.44444444,81.4
Asia,India,,Bombay (Mumbai),3,22,2009,28.55555556,83.4
Asia,India,,Bombay (Mumbai),3,23,2009,30.38888889,86.7
Asia,India,,Bombay (Mumbai),3,24,2009,27.94444444,82.3
Asia,India,,Bombay (Mumbai),3,25,2009,29.38888889,84.9
Asia,India,,Bombay (Mumbai),3,26,2009,29,84.2
Asia,India,,Bombay (Mumbai),3,27,2009,27.55555556,81.6
Asia,India,,Bombay (Mumbai),3,28,2009,28.55555556,83.4
Asia,India,,Bombay (Mumbai),3,29,2009,29.38888889,84.9
Asia,India,,Bombay (Mumbai),3,30,2009,30.27777778,86.5
Asia,India,,Bombay (Mumbai),3,31,2009,30.38888889,86.7
Asia,India,,Bombay (Mumbai),4,1,2009,31.5,88.7
Asia,India,,Bombay (Mumbai),4,2,2009,31,87.8
Asia,India,,Bombay (Mumbai),4,3,2009,31.22222222,88.2
Asia,India,,Bombay (Mumbai),4,4,2009,30,86
Asia,India,,Bombay (Mumbai),4,5,2009,31.33333333,88.4
Asia,India,,Bombay (Mumbai),4,6,2009,33.16666667,91.7
Asia,India,,Bombay (Mumbai),4,7,2009,32.11111111,89.8
Asia,India,,Bombay (Mumbai),4,8,2009,28.61111111,83.5
Asia,India,,Bombay (Mumbai),4,9,2009,-72.77777778,-99
Asia,India,,Bombay (Mumbai),4,10,2009,31.94444444,89.5
Asia,India,,Bombay (Mumbai),4,11,2009,32.05555556,89.7
Asia,India,,Bombay (Mumbai),4,12,2009,32.38888889,90.3
Asia,India,,Bombay (Mumbai),4,13,2009,30.38888889,86.7
Asia,India,,Bombay (Mumbai),4,14,2009,29.38888889,84.9
Asia,India,,Bombay (Mumbai),4,15,2009,28.61111111,83.5
Asia,India,,Bombay (Mumbai),4,16,2009,29.44444444,85
Asia,India,,Bombay (Mumbai),4,17,2009,29.27777778,84.7
Asia,India,,Bombay (Mumbai),4,18,2009,30.66666667,87.2
Asia,India,,Bombay (Mumbai),4,19,2009,29.88888889,85.8
Asia,India,,Bombay (Mumbai),4,20,2009,29.33333333,84.8
Asia,India,,Bombay (Mumbai),4,21,2009,28.72222222,83.7
Asia,India,,Bombay (Mumbai),4,22,2009,28.77777778,83.8
Asia,India,,Bombay (Mumbai),4,23,2009,29.66666667,85.4
Asia,India,,Bombay (Mumbai),4,24,2009,31.5,88.7
Asia,India,,Bombay (Mumbai),4,25,2009,31,87.8
Asia,India,,Bombay (Mumbai),4,26,2009,30.44444444,86.8
Asia,India,,Bombay (Mumbai),4,27,2009,30,86
Asia,India,,Bombay (Mumbai),4,28,2009,29.61111111,85.3
Asia,India,,Bombay (Mumbai),4,29,2009,29.61111111,85.3
Asia,India,,Bombay (Mumbai),4,30,2009,29.44444444,85
Asia,India,,Bombay (Mumbai),5,1,2009,29.33333333,84.8
Asia,India,,Bombay (Mumbai),5,2,2009,29.55555556,85.2
Asia,India,,Bombay (Mumbai),5,3,2009,30.16666667,86.3
Asia,India,,Bombay (Mumbai),5,4,2009,29.83333333,85.7
Asia,India,,Bombay (Mumbai),5,5,2009,30,86
Asia,India,,Bombay (Mumbai),5,6,2009,29.72222222,85.5
Asia,India,,Bombay (Mumbai),5,7,2009,30,86
Asia,India,,Bombay (Mumbai),5,8,2009,30.55555556,87
Asia,India,,Bombay (Mumbai),5,9,2009,29.77777778,85.6
Asia,India,,Bombay (Mumbai),5,10,2009,29.5,85.1
Asia,India,,Bombay (Mumbai),5,11,2009,29.72222222,85.5
Asia,India,,Bombay (Mumbai),5,12,2009,29.55555556,85.2
Asia,India,,Bombay (Mumbai),5,13,2009,29.77777778,85.6
Asia,India,,Bombay (Mumbai),5,14,2009,30.11111111,86.2
Asia,India,,Bombay (Mumbai),5,15,2009,30.11111111,86.2
Asia,India,,Bombay (Mumbai),5,16,2009,30.05555556,86.1
Asia,India,,Bombay (Mumbai),5,17,2009,30.33333333,86.6
Asia,India,,Bombay (Mumbai),5,18,2009,30.38888889,86.7
Asia,India,,Bombay (Mumbai),5,19,2009,30.5,86.9
Asia,India,,Bombay (Mumbai),5,20,2009,30.38888889,86.7
Asia,India,,Bombay (Mumbai),5,21,2009,30.5,86.9
Asia,India,,Bombay (Mumbai),5,22,2009,30.33333333,86.6
Asia,India,,Bombay (Mumbai),5,23,2009,30.55555556,87
Asia,India,,Bombay (Mumbai),5,24,2009,30.38888889,86.7
Asia,India,,Bombay (Mumbai),5,25,2009,30.27777778,86.5
Asia,India,,Bombay (Mumbai),5,26,2009,30.38888889,86.7
Asia,India,,Bombay (Mumbai),5,27,2009,30.38888889,86.7
Asia,India,,Bombay (Mumbai),5,28,2009,30.33333333,86.6
Asia,India,,Bombay (Mumbai),5,29,2009,30.38888889,86.7
Asia,India,,Bombay (Mumbai),5,30,2009,30.66666667,87.2
Asia,India,,Bombay (Mumbai),5,31,2009,30.94444444,87.7
Asia,India,,Bombay (Mumbai),6,1,2009,31.05555556,87.9
Asia,India,,Bombay (Mumbai),6,2,2009,31.22222222,88.2
Asia,India,,Bombay (Mumbai),6,3,2009,31,87.8
Asia,India,,Bombay (Mumbai),6,4,2009,31.22222222,88.2
Asia,India,,Bombay (Mumbai),6,5,2009,31.05555556,87.9
Asia,India,,Bombay (Mumbai),6,6,2009,31.05555556,87.9
Asia,India,,Bombay (Mumbai),6,7,2009,31.16666667,88.1
Asia,India,,Bombay (Mumbai),6,8,2009,31.11111111,88
Asia,India,,Bombay (Mumbai),6,9,2009,30.83333333,87.5
Asia,India,,Bombay (Mumbai),6,10,2009,30.77777778,87.4
Asia,India,,Bombay (Mumbai),6,11,2009,30.66666667,87.2
Asia,India,,Bombay (Mumbai),6,12,2009,30.61111111,87.1
Asia,India,,Bombay (Mumbai),6,13,2009,30.88888889,87.6
Asia,India,,Bombay (Mumbai),6,14,2009,30.77777778,87.4
Asia,India,,Bombay (Mumbai),6,15,2009,30.88888889,87.6
Asia,India,,Bombay (Mumbai),6,16,2009,31.16666667,88.1
Asia,India,,Bombay (Mumbai),6,17,2009,31,87.8
Asia,India,,Bombay (Mumbai),6,18,2009,31.22222222,88.2
Asia,India,,Bombay (Mumbai),6,19,2009,31.11111111,88
Asia,India,,Bombay (Mumbai),6,20,2009,29.66666667,85.4
Asia,India,,Bombay (Mumbai),6,21,2009,29.38888889,84.9
Asia,India,,Bombay (Mumbai),6,22,2009,30.16666667,86.3
Asia,India,,Bombay (Mumbai),6,23,2009,27.83333333,82.1
Asia,India,,Bombay (Mumbai),6,24,2009,28.05555556,82.5
Asia,India,,Bombay (Mumbai),6,25,2009,27.38888889,81.3
Asia,India,,Bombay (Mumbai),6,26,2009,25.83333333,78.5
Asia,India,,Bombay (Mumbai),6,27,2009,27.83333333,82.1
Asia,India,,Bombay (Mumbai),6,28,2009,27.33333333,81.2
Asia,India,,Bombay (Mumbai),6,29,2009,27.22222222,81
Asia,India,,Bombay (Mumbai),6,30,2009,28.66666667,83.6
Asia,India,,Bombay (Mumbai),7,1,2009,27.5,81.5
Asia,India,,Bombay (Mumbai),7,2,2009,27,80.6
Asia,India,,Bombay (Mumbai),7,3,2009,26.77777778,80.2
Asia,India,,Bombay (Mumbai),7,4,2009,25.27777778,77.5
Asia,India,,Bombay (Mumbai),7,5,2009,27,80.6
Asia,India,,Bombay (Mumbai),7,6,2009,27.66666667,81.8
Asia,India,,Bombay (Mumbai),7,7,2009,27.55555556,81.6
Asia,India,,Bombay (Mumbai),7,8,2009,26.33333333,79.4
Asia,India,,Bombay (Mumbai),7,9,2009,26.5,79.7
Asia,India,,Bombay (Mumbai),7,10,2009,27,80.6
Asia,India,,Bombay (Mumbai),7,11,2009,28.05555556,82.5
Asia,India,,Bombay (Mumbai),7,12,2009,28.66666667,83.6
Asia,India,,Bombay (Mumbai),7,13,2009,27.66666667,81.8
Asia,India,,Bombay (Mumbai),7,14,2009,26.27777778,79.3
Asia,India,,Bombay (Mumbai),7,15,2009,27.38888889,81.3
Asia,India,,Bombay (Mumbai),7,16,2009,28.11111111,82.6
Asia,India,,Bombay (Mumbai),7,17,2009,28.16666667,82.7
Asia,India,,Bombay (Mumbai),7,18,2009,28.33333333,83
Asia,India,,Bombay (Mumbai),7,19,2009,28.22222222,82.8
Asia,India,,Bombay (Mumbai),7,20,2009,27.44444444,81.4
Asia,India,,Bombay (Mumbai),7,21,2009,27.83333333,82.1
Asia,India,,Bombay (Mumbai),7,22,2009,27.16666667,80.9
Asia,India,,Bombay (Mumbai),7,23,2009,27.22222222,81
Asia,India,,Bombay (Mumbai),7,24,2009,28.33333333,83
Asia,India,,Bombay (Mumbai),7,25,2009,28.22222222,82.8
Asia,India,,Bombay (Mumbai),7,26,2009,27.55555556,81.6
Asia,India,,Bombay (Mumbai),7,27,2009,28.16666667,82.7
Asia,India,,Bombay (Mumbai),7,28,2009,28.55555556,83.4
Asia,India,,Bombay (Mumbai),7,29,2009,28.61111111,83.5
Asia,India,,Bombay (Mumbai),7,30,2009,28.5,83.3
Asia,India,,Bombay (Mumbai),7,31,2009,28.44444444,83.2
Asia,India,,Bombay (Mumbai),8,1,2009,28.61111111,83.5
Asia,India,,Bombay (Mumbai),8,2,2009,28.22222222,82.8
Asia,India,,Bombay (Mumbai),8,3,2009,28.61111111,83.5
Asia,India,,Bombay (Mumbai),8,4,2009,28.61111111,83.5
Asia,India,,Bombay (Mumbai),8,5,2009,28.44444444,83.2
Asia,India,,Bombay (Mumbai),8,6,2009,28.66666667,83.6
Asia,India,,Bombay (Mumbai),8,7,2009,28.61111111,83.5
Asia,India,,Bombay (Mumbai),8,8,2009,28.66666667,83.6
Asia,India,,Bombay (Mumbai),8,9,2009,28.44444444,83.2
Asia,India,,Bombay (Mumbai),8,10,2009,28.27777778,82.9
Asia,India,,Bombay (Mumbai),8,11,2009,28.05555556,82.5
Asia,India,,Bombay (Mumbai),8,12,2009,28.22222222,82.8
Asia,India,,Bombay (Mumbai),8,13,2009,28.44444444,83.2
Asia,India,,Bombay (Mumbai),8,14,2009,28.5,83.3
Asia,India,,Bombay (Mumbai),8,15,2009,28.33333333,83
Asia,India,,Bombay (Mumbai),8,16,2009,28.66666667,83.6
Asia,India,,Bombay (Mumbai),8,17,2009,28.83333333,83.9
Asia,India,,Bombay (Mumbai),8,18,2009,28.61111111,83.5
Asia,India,,Bombay (Mumbai),8,19,2009,29.33333333,84.8
Asia,India,,Bombay (Mumbai),8,20,2009,28.22222222,82.8
Asia,India,,Bombay (Mumbai),8,21,2009,27.61111111,81.7
Asia,India,,Bombay (Mumbai),8,22,2009,27.94444444,82.3
Asia,India,,Bombay (Mumbai),8,23,2009,26.77777778,80.2
Asia,India,,Bombay (Mumbai),8,24,2009,26.66666667,80
Asia,India,,Bombay (Mumbai),8,25,2009,26.77777778,80.2
Asia,India,,Bombay (Mumbai),8,26,2009,28,82.4
Asia,India,,Bombay (Mumbai),8,27,2009,28.44444444,83.2
Asia,India,,Bombay (Mumbai),8,28,2009,28.44444444,83.2
Asia,India,,Bombay (Mumbai),8,29,2009,27.72222222,81.9
Asia,India,,Bombay (Mumbai),8,30,2009,27.66666667,81.8
Asia,India,,Bombay (Mumbai),8,31,2009,28.44444444,83.2
Asia,India,,Bombay (Mumbai),9,1,2009,28.61111111,83.5
Asia,India,,Bombay (Mumbai),9,2,2009,26.44444444,79.6
Asia,India,,Bombay (Mumbai),9,3,2009,26.05555556,78.9
Asia,India,,Bombay (Mumbai),9,4,2009,26.61111111,79.9
Asia,India,,Bombay (Mumbai),9,5,2009,28.11111111,82.6
Asia,India,,Bombay (Mumbai),9,6,2009,26.16666667,79.1
Asia,India,,Bombay (Mumbai),9,7,2009,25.27777778,77.5
Asia,India,,Bombay (Mumbai),9,8,2009,27.77777778,82
Asia,India,,Bombay (Mumbai),9,9,2009,28.33333333,83
Asia,India,,Bombay (Mumbai),9,10,2009,28.38888889,83.1
Asia,India,,Bombay (Mumbai),9,11,2009,28.5,83.3
Asia,India,,Bombay (Mumbai),9,12,2009,28.38888889,83.1
Asia,India,,Bombay (Mumbai),9,13,2009,28.11111111,82.6
Asia,India,,Bombay (Mumbai),9,14,2009,28,82.4
Asia,India,,Bombay (Mumbai),9,15,2009,28.55555556,83.4
Asia,India,,Bombay (Mumbai),9,16,2009,28.88888889,84
Asia,India,,Bombay (Mumbai),9,17,2009,28.88888889,84
Asia,India,,Bombay (Mumbai),9,18,2009,29.27777778,84.7
Asia,India,,Bombay (Mumbai),9,19,2009,29.61111111,85.3
Asia,India,,Bombay (Mumbai),9,20,2009,29,84.2
Asia,India,,Bombay (Mumbai),9,21,2009,28.5,83.3
Asia,India,,Bombay (Mumbai),9,22,2009,28,82.4
Asia,India,,Bombay (Mumbai),9,23,2009,27.66666667,81.8
Asia,India,,Bombay (Mumbai),9,24,2009,28.44444444,83.2
Asia,India,,Bombay (Mumbai),9,25,2009,29.33333333,84.8
Asia,India,,Bombay (Mumbai),9,26,2009,29.27777778,84.7
Asia,India,,Bombay (Mumbai),9,27,2009,29.27777778,84.7
Asia,India,,Bombay (Mumbai),9,28,2009,29.22222222,84.6
Asia,India,,Bombay (Mumbai),9,29,2009,29.44444444,85
Asia,India,,Bombay (Mumbai),9,30,2009,29.38888889,84.9
Asia,India,,Bombay (Mumbai),10,1,2009,29.77777778,85.6
Asia,India,,Bombay (Mumbai),10,2,2009,28.55555556,83.4
Asia,India,,Bombay (Mumbai),10,3,2009,28.16666667,82.7
Asia,India,,Bombay (Mumbai),10,4,2009,24.33333333,75.8
Asia,India,,Bombay (Mumbai),10,5,2009,26.5,79.7
Asia,India,,Bombay (Mumbai),10,6,2009,26.83333333,80.3
Asia,India,,Bombay (Mumbai),10,7,2009,27.94444444,82.3
Asia,India,,Bombay (Mumbai),10,8,2009,28,82.4
Asia,India,,Bombay (Mumbai),10,9,2009,27.83333333,82.1
Asia,India,,Bombay (Mumbai),10,10,2009,27.55555556,81.6
Asia,India,,Bombay (Mumbai),10,11,2009,28.5,83.3
Asia,India,,Bombay (Mumbai),10,12,2009,29.83333333,85.7
Asia,India,,Bombay (Mumbai),10,13,2009,28.55555556,83.4
Asia,India,,Bombay (Mumbai),10,14,2009,29.44444444,85
Asia,India,,Bombay (Mumbai),10,15,2009,30.55555556,87
Asia,India,,Bombay (Mumbai),10,16,2009,29.55555556,85.2
Asia,India,,Bombay (Mumbai),10,17,2009,29.88888889,85.8
Asia,India,,Bombay (Mumbai),10,18,2009,29.5,85.1
Asia,India,,Bombay (Mumbai),10,19,2009,29.88888889,85.8
Asia,India,,Bombay (Mumbai),10,20,2009,29.44444444,85
Asia,India,,Bombay (Mumbai),10,21,2009,30.44444444,86.8
Asia,India,,Bombay (Mumbai),10,22,2009,30.44444444,86.8
Asia,India,,Bombay (Mumbai),10,23,2009,30.16666667,86.3
Asia,India,,Bombay (Mumbai),10,24,2009,29.61111111,85.3
Asia,India,,Bombay (Mumbai),10,25,2009,28.27777778,82.9
Asia,India,,Bombay (Mumbai),10,26,2009,29.77777778,85.6
Asia,India,,Bombay (Mumbai),10,27,2009,29.88888889,85.8
Asia,India,,Bombay (Mumbai),10,28,2009,30.5,86.9
Asia,India,,Bombay (Mumbai),10,29,2009,29.94444444,85.9
Asia,India,,Bombay (Mumbai),10,30,2009,30.55555556,87
Asia,India,,Bombay (Mumbai),10,31,2009,30,86
Asia,India,,Bombay (Mumbai),11,1,2009,29.83333333,85.7
Asia,India,,Bombay (Mumbai),11,2,2009,30.44444444,86.8
Asia,India,,Bombay (Mumbai),11,3,2009,30,86
Asia,India,,Bombay (Mumbai),11,4,2009,29.94444444,85.9
Asia,India,,Bombay (Mumbai),11,5,2009,30.72222222,87.3
Asia,India,,Bombay (Mumbai),11,6,2009,30.72222222,87.3
Asia,India,,Bombay (Mumbai),11,7,2009,31.11111111,88
Asia,India,,Bombay (Mumbai),11,8,2009,30.44444444,86.8
Asia,India,,Bombay (Mumbai),11,9,2009,29.83333333,85.7
Asia,India,,Bombay (Mumbai),11,10,2009,25.05555556,77.1
Asia,India,,Bombay (Mumbai),11,11,2009,23.72222222,74.7
Asia,India,,Bombay (Mumbai),11,12,2009,25.61111111,78.1
Asia,India,,Bombay (Mumbai),11,13,2009,27.22222222,81
Asia,India,,Bombay (Mumbai),11,14,2009,26.94444444,80.5
Asia,India,,Bombay (Mumbai),11,15,2009,26.66666667,80
Asia,India,,Bombay (Mumbai),11,16,2009,27.27777778,81.1
Asia,India,,Bombay (Mumbai),11,17,2009,27.94444444,82.3
Asia,India,,Bombay (Mumbai),11,18,2009,27.27777778,81.1
Asia,India,,Bombay (Mumbai),11,19,2009,27.83333333,82.1
Asia,India,,Bombay (Mumbai),11,20,2009,27.61111111,81.7
Asia,India,,Bombay (Mumbai),11,21,2009,26.61111111,79.9
Asia,India,,Bombay (Mumbai),11,22,2009,27.05555556,80.7
Asia,India,,Bombay (Mumbai),11,23,2009,27.66666667,81.8
Asia,India,,Bombay (Mumbai),11,24,2009,27.72222222,81.9
Asia,India,,Bombay (Mumbai),11,25,2009,27.61111111,81.7
Asia,India,,Bombay (Mumbai),11,26,2009,27.83333333,82.1
Asia,India,,Bombay (Mumbai),11,27,2009,28.27777778,82.9
Asia,India,,Bombay (Mumbai),11,28,2009,28.5,83.3
Asia,India,,Bombay (Mumbai),11,29,2009,27.38888889,81.3
Asia,India,,Bombay (Mumbai),11,30,2009,26.66666667,80
Asia,India,,Bombay (Mumbai),12,1,2009,26.77777778,80.2
Asia,India,,Bombay (Mumbai),12,2,2009,26.88888889,80.4
Asia,India,,Bombay (Mumbai),12,3,2009,26.94444444,80.5
Asia,India,,Bombay (Mumbai),12,4,2009,26.94444444,80.5
Asia,India,,Bombay (Mumbai),12,5,2009,26.77777778,80.2
Asia,India,,Bombay (Mumbai),12,6,2009,26.83333333,80.3
Asia,India,,Bombay (Mumbai),12,7,2009,26.55555556,79.8
Asia,India,,Bombay (Mumbai),12,8,2009,27.22222222,81
Asia,India,,Bombay (Mumbai),12,9,2009,27.55555556,81.6
Asia,India,,Bombay (Mumbai),12,10,2009,27.72222222,81.9
Asia,India,,Bombay (Mumbai),12,11,2009,27.94444444,82.3
Asia,India,,Bombay (Mumbai),12,12,2009,27.61111111,81.7
Asia,India,,Bombay (Mumbai),12,13,2009,27.66666667,81.8
Asia,India,,Bombay (Mumbai),12,14,2009,27.88888889,82.2
Asia,India,,Bombay (Mumbai),12,15,2009,27.55555556,81.6
Asia,India,,Bombay (Mumbai),12,16,2009,27.27777778,81.1
Asia,India,,Bombay (Mumbai),12,17,2009,26.83333333,80.3
Asia,India,,Bombay (Mumbai),12,18,2009,26.55555556,79.8
Asia,India,,Bombay (Mumbai),12,19,2009,28.38888889,83.1
Asia,India,,Bombay (Mumbai),12,20,2009,28.55555556,83.4
Asia,India,,Bombay (Mumbai),12,21,2009,29,84.2
Asia,India,,Bombay (Mumbai),12,22,2009,28.72222222,83.7
Asia,India,,Bombay (Mumbai),12,23,2009,27.16666667,80.9
Asia,India,,Bombay (Mumbai),12,24,2009,26.44444444,79.6
Asia,India,,Bombay (Mumbai),12,25,2009,25.72222222,78.3
Asia,India,,Bombay (Mumbai),12,26,2009,24.44444444,76
Asia,India,,Bombay (Mumbai),12,27,2009,24.16666667,75.5
Asia,India,,Bombay (Mumbai),12,28,2009,23.77777778,74.8
Asia,India,,Bombay (Mumbai),12,29,2009,24.27777778,75.7
Asia,India,,Bombay (Mumbai),12,30,2009,24.22222222,75.6
Asia,India,,Bombay (Mumbai),12,31,2009,24.88888889,76.8
Asia,India,,Bombay (Mumbai),1,1,2010,27.16666667,80.9
Asia,India,,Bombay (Mumbai),1,2,2010,28.16666667,82.7
Asia,India,,Bombay (Mumbai),1,3,2010,26.44444444,79.6
Asia,India,,Bombay (Mumbai),1,4,2010,24.88888889,76.8
Asia,India,,Bombay (Mumbai),1,5,2010,25.05555556,77.1
Asia,India,,Bombay (Mumbai),1,6,2010,26.94444444,80.5
Asia,India,,Bombay (Mumbai),1,7,2010,27.33333333,81.2
Asia,India,,Bombay (Mumbai),1,8,2010,26.38888889,79.5
Asia,India,,Bombay (Mumbai),1,9,2010,26.66666667,80
Asia,India,,Bombay (Mumbai),1,10,2010,27.33333333,81.2
Asia,India,,Bombay (Mumbai),1,11,2010,27.5,81.5
Asia,India,,Bombay (Mumbai),1,12,2010,26.11111111,79
Asia,India,,Bombay (Mumbai),1,13,2010,24.05555556,75.3
Asia,India,,Bombay (Mumbai),1,14,2010,24.88888889,76.8
Asia,India,,Bombay (Mumbai),1,15,2010,27.66666667,81.8
Asia,India,,Bombay (Mumbai),1,16,2010,28.33333333,83
Asia,India,,Bombay (Mumbai),1,17,2010,27.11111111,80.8
Asia,India,,Bombay (Mumbai),1,18,2010,25.72222222,78.3
Asia,India,,Bombay (Mumbai),1,19,2010,27.22222222,81
Asia,India,,Bombay (Mumbai),1,20,2010,27.77777778,82
Asia,India,,Bombay (Mumbai),1,21,2010,27.55555556,81.6
Asia,India,,Bombay (Mumbai),1,22,2010,26.22222222,79.2
Asia,India,,Bombay (Mumbai),1,23,2010,26.05555556,78.9
Asia,India,,Bombay (Mumbai),1,24,2010,25.61111111,78.1
Asia,India,,Bombay (Mumbai),1,25,2010,26.33333333,79.4
Asia,India,,Bombay (Mumbai),1,26,2010,27.72222222,81.9
Asia,India,,Bombay (Mumbai),1,27,2010,27.05555556,80.7
Asia,India,,Bombay (Mumbai),1,28,2010,27,80.6
Asia,India,,Bombay (Mumbai),1,29,2010,26.66666667,80
Asia,India,,Bombay (Mumbai),1,30,2010,27.66666667,81.8
Asia,India,,Bombay (Mumbai),1,31,2010,27.11111111,80.8
Asia,India,,Bombay (Mumbai),2,1,2010,26.5,79.7
Asia,India,,Bombay (Mumbai),2,2,2010,26.38888889,79.5
Asia,India,,Bombay (Mumbai),2,3,2010,25.16666667,77.3
Asia,India,,Bombay (Mumbai),2,4,2010,25.16666667,77.3
Asia,India,,Bombay (Mumbai),2,5,2010,25.94444444,78.7
Asia,India,,Bombay (Mumbai),2,6,2010,28.05555556,82.5
Asia,India,,Bombay (Mumbai),2,7,2010,28.33333333,83
Asia,India,,Bombay (Mumbai),2,8,2010,26.05555556,78.9
Asia,India,,Bombay (Mumbai),2,9,2010,25.55555556,78
Asia,India,,Bombay (Mumbai),2,10,2010,25.22222222,77.4
Asia,India,,Bombay (Mumbai),2,11,2010,24.66666667,76.4
Asia,India,,Bombay (Mumbai),2,12,2010,24.77777778,76.6
Asia,India,,Bombay (Mumbai),2,13,2010,25.77777778,78.4
Asia,India,,Bombay (Mumbai),2,14,2010,25.94444444,78.7
Asia,India,,Bombay (Mumbai),2,15,2010,26.55555556,79.8
Asia,India,,Bombay (Mumbai),2,16,2010,26.83333333,80.3
Asia,India,,Bombay (Mumbai),2,17,2010,26.61111111,79.9
Asia,India,,Bombay (Mumbai),2,18,2010,26.72222222,80.1
